,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
3372,929913,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,78679,Single,Aurora,12687.15,Standard,2016,11,2016,6
3373,709238,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245,Single,Aurora,12689.43,Standard,2014,1,2016,6
3374,606214,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,57273,Married,Aurora,12723.15,Standard,2013,6,2016,6
3375,295327,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,61813,Married,Aurora,12731.95,Standard,2012,10,2016,6
3376,419748,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61813,Married,Aurora,12731.95,Standard,2012,12,2016,6
3377,540380,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,61813,Married,Aurora,12731.95,Standard,2018,6,2016,6
3378,851981,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,61813,Married,Aurora,12731.95,Standard,2014,6,2016,6
3379,948693,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,61813,Married,Aurora,12731.95,Standard,2016,1,2016,6
3380,247391,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,50217,Single,Aurora,12734.21,Standard,2017,12,2018,8
3381,937228,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,50217,Single,Aurora,12734.21,Standard,2013,8,2016,6
3382,667634,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,85364,Married,Aurora,12741.85,Standard,2015,6,2016,6
3383,840059,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,85364,Married,Aurora,12741.85,Standard,2016,2,2016,6
3384,884522,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,85364,Married,Aurora,12741.85,Standard,2013,8,2016,6
3385,950107,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82761,Married,Nova,16973.74,2018 Promotion,2018,3,2016,6
3386,259110,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245,Single,Aurora,12767.23,Standard,2014,10,2016,6
3387,470671,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245,Single,Aurora,12779.9,Standard,2016,2,2016,6
3388,189775,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245,Single,Aurora,12786.67,Standard,2014,11,2016,6
3389,646189,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245,Married,Aurora,12807.09,Standard,2015,3,2016,6
3390,253466,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245,Married,Aurora,12836.01,Standard,2017,11,2016,6
3391,283807,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,100113,Married,Aurora,12846.45,Standard,2012,8,2016,6
3392,312630,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245,Single,Aurora,12866.89,Standard,2016,3,2016,6
3393,918017,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,121648,Single,Aurora,12875.6,Standard,2018,1,2018,9
3394,766012,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245,Married,Aurora,12877.78,Standard,2014,7,2015,3
3395,663098,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,56894,Married,Aurora,12883.81,Standard,2018,10,2016,6
3396,939856,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,59310,Married,Aurora,12898.59,Standard,2017,9,2016,6
3397,515826,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,103968,Married,Aurora,12902.09,Standard,2014,7,2016,6
3398,896283,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,94382,Married,Nova,17223.89,2018 Promotion,2018,4,2016,6
3399,725120,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,52233,Divorced,Aurora,12904.94,Standard,2015,11,2016,6
3400,151036,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,74521,Married,Aurora,12919.42,Standard,2018,1,2016,6
3401,845820,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,88295,Married,Aurora,12941.73,Standard,2015,6,2017,5
3402,887511,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,70228,Married,Aurora,12941.89,Standard,2016,11,2018,9
3403,254230,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,54417,Single,Aurora,12948.4,Standard,2013,2,2016,6
3404,439361,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79245,Single,Aurora,12989.82,Standard,2016,8,2016,6
3405,362471,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,74049,Divorced,Aurora,13009.24,Standard,2014,4,2016,6
3406,928644,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,79459,Married,Aurora,13023.93,Standard,2017,9,2016,6
3407,185830,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,79245,Single,Aurora,13024.13,Standard,2013,11,2016,6
3408,187318,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,79245,Single,Aurora,13024.13,Standard,2012,5,2016,6
3409,389928,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245,Single,Aurora,13024.13,Standard,2014,5,2018,11
3410,444366,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245,Single,Aurora,13024.13,Standard,2016,8,2016,6
3411,939098,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245,Single,Aurora,13024.13,Standard,2012,8,2016,6
3412,418793,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,51160,Married,Aurora,13024.22,Standard,2012,9,2016,6
3413,445496,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,83879,Married,Aurora,13046.65,Standard,2016,7,2016,6
3414,773865,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79245,Single,Aurora,13057.01,Standard,2016,12,2016,6
3415,329735,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,67619,Married,Aurora,13057.17,Standard,2013,4,2016,6
3416,151327,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245,Single,Aurora,13061.52,Standard,2015,2,2016,6
3417,347231,Canada,Ontario,Toronto,P1W 1K4,Female,College,79245,Divorced,Aurora,13080.79,Standard,2016,3,2016,6
3418,835973,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245,Divorced,Aurora,13080.79,Standard,2012,5,2016,6
3419,372663,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,97726,Divorced,Aurora,13081.31,Standard,2018,7,2016,6
3420,672904,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,85368,Married,Aurora,13083.49,Standard,2016,7,2016,6
3421,841373,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,85368,Married,Aurora,13083.49,Standard,2014,12,2016,6
3422,579931,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,96483,Single,Aurora,13094.61,Standard,2016,3,2016,6
3423,157704,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,53954,Married,Aurora,13104.3,Standard,2014,11,2016,6
3424,319052,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,53954,Married,Aurora,13104.3,Standard,2016,6,2016,6
3425,229265,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,67827,Divorced,Aurora,13107.93,Standard,2012,12,2016,6
3426,741244,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,85761,Married,Aurora,13110.55,Standard,2018,8,2016,6
3427,618390,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,81078,Single,Aurora,13111.11,Standard,2013,12,2016,6
3428,814112,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,81078,Single,Aurora,13111.11,Standard,2017,10,2016,6
3429,221361,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,42867,Married,Aurora,13118.74,Standard,2013,7,2016,9
3430,277565,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,42867,Married,Aurora,13118.74,Standard,2014,10,2016,6
3431,900753,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,82077,Married,Aurora,13151.83,Standard,2014,10,2017,12
3432,377928,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,84971,Married,Aurora,13156.75,Standard,2018,9,2016,6
3433,328116,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,100783,Married,Aurora,13160.34,Standard,2013,1,2016,6
3434,609664,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,100783,Married,Aurora,13160.34,Standard,2018,8,2016,6
3435,192994,Canada,Alberta,Banff,T4V 1D4,Male,High School or Below,63422,Married,Aurora,13171.01,Standard,2014,3,2016,6
3436,298671,Canada,Ontario,Toronto,M1R 4K3,Male,High School or Below,63422,Married,Aurora,13171.01,Standard,2013,9,2016,6
3437,166273,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79418,Married,Nova,18704.85,2018 Promotion,2018,4,2016,6
3438,301603,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79245,Single,Aurora,13197.93,Standard,2013,10,2016,6
3439,675240,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245,Single,Aurora,13197.93,Standard,2016,1,2016,9
3440,852012,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245,Single,Aurora,13197.93,Standard,2014,11,2015,7
3441,307047,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,86536,Divorced,Aurora,13211.01,Standard,2016,6,2018,5
3442,847772,Canada,Ontario,Ottawa,K1G 4Z0,Male,Doctor,293911,Married,Aurora,13220.8,Standard,2013,6,2016,6
3443,683503,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,59372,Married,Aurora,13223.04,Standard,2016,1,2016,6
3444,220794,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,50254,Married,Aurora,13248.64,Standard,2015,7,2016,6
3445,655995,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,57139,Married,Aurora,13265.96,Standard,2012,9,2016,6
3446,757416,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,52927,Married,Aurora,13270.94,Standard,2012,7,2016,6
3447,826589,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,52927,Married,Aurora,13270.94,Standard,2015,11,2016,6
3448,703104,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245,Single,Aurora,13283.86,Standard,2012,6,2016,6
3449,523399,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81672,Divorced,Aurora,13295.6,Standard,2017,8,2018,3
3450,648586,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,96615,Married,Aurora,13297.64,Standard,2016,5,2016,6
3451,124931,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,68956,Married,Aurora,13297.71,Standard,2015,4,2016,2
3452,575833,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,68956,Married,Aurora,13297.71,Standard,2016,5,2016,6
3453,161956,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,60457,Married,Aurora,13306.18,Standard,2017,12,2018,8
3454,489279,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,60457,Married,Aurora,13306.18,Standard,2013,12,2016,6
3455,366977,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245,Married,Nova,19357.37,2018 Promotion,2018,3,2016,6
3456,867757,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245,Divorced,Aurora,13357.45,Standard,2016,5,2016,6
3457,652518,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,73862,Married,Aurora,13367.87,Standard,2016,10,2016,6
3458,207001,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,96817,Married,Aurora,13372.02,Standard,2015,7,2016,6
3459,975846,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,96817,Married,Aurora,13372.02,Standard,2012,7,2016,6
3460,198010,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79245,Single,Aurora,13372.33,Standard,2015,5,2016,6
3461,543285,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,79245,Single,Aurora,13379.81,Standard,2016,12,2016,6
3462,432843,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,51034,Married,Aurora,13411.31,Standard,2017,5,2016,6
3463,373242,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245,Divorced,Aurora,13419.4,Standard,2017,11,2016,6
3464,263246,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,79488,Married,Aurora,13422.06,Standard,2016,2,2016,6
3465,721366,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,56388,Divorced,Nova,20215.39,2018 Promotion,2018,4,2016,6
3466,172491,Canada,Ontario,Sudbury,M5V 1G5,Female,Master,123527,Divorced,Aurora,13447.37,Standard,2018,7,2016,6
3467,200519,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,63899,Single,Aurora,13448.81,Standard,2016,9,2016,6
3468,788001,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245,Single,Aurora,13450.96,Standard,2016,2,2016,6
3469,103383,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,65018,Married,Aurora,13466.92,Standard,2015,6,2016,2
3470,600712,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,65018,Married,Aurora,13466.92,Standard,2017,5,2016,6
3471,218278,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,16853,Married,Nova,35227.3,2018 Promotion,2018,2,2016,6
3472,738473,Canada,Saskatchewan,Regina,S1J 3C5,Female,Doctor,65018,Married,Aurora,13466.92,Standard,2013,11,2018,5
3473,256003,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245,Single,Aurora,13494.76,Standard,2012,9,2016,6
3474,881000,Canada,Ontario,Toronto,P1L 8X8,Female,College,79245,Single,Aurora,13494.76,Standard,2012,7,2016,6
3475,889569,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,73779,Married,Aurora,13502.63,Standard,2013,5,2016,6
3476,165742,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245,Single,Aurora,13552.78,Standard,2016,3,2016,6
3477,576074,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,103645,Married,Aurora,13559.39,Standard,2015,5,2016,6
3478,942017,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,103645,Married,Aurora,13559.39,Standard,2017,2,2017,10
3479,315235,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,79557,Divorced,Aurora,13561.2,Standard,2016,12,2016,6
3480,426429,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,79557,Divorced,Aurora,13561.2,Standard,2016,6,2016,6
3481,602275,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,80978,Single,Aurora,13623.62,Standard,2017,1,2017,9
3482,116732,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,72583,Married,Aurora,13681.71,Standard,2017,12,2016,6
3483,436010,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245,Single,Aurora,13727.8,Standard,2016,4,2016,6
3484,745920,Canada,Ontario,Kingston,M9K 2P4,Female,College,79245,Single,Aurora,13727.8,Standard,2017,7,2016,6
3485,988638,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245,Single,Aurora,13727.8,Standard,2014,9,2016,6
3486,285335,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,125167,Divorced,Aurora,13736.13,Standard,2015,6,2016,6
3487,722003,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,125167,Divorced,Aurora,13736.13,Standard,2016,10,2016,6
3488,770452,Canada,Ontario,Toronto,P1L 8X8,Male,Doctor,125167,Divorced,Aurora,13736.13,Standard,2017,4,2016,6
3489,195960,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,98015,Single,Aurora,13742.54,Standard,2013,7,2016,6
3490,390297,Canada,Ontario,London,M5B 3E4,Male,Bachelor,92461,Married,Aurora,13749.37,Standard,2018,7,2016,6
3491,655957,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,50285,Divorced,Aurora,13755.54,Standard,2015,1,2016,6
3492,257417,Canada,Saskatchewan,Regina,S6J 3G0,Female,Master,91789,Single,Aurora,13759.15,Standard,2012,10,2016,6
3493,599394,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,75231,Single,Aurora,13770.98,Standard,2018,5,2016,6
3494,953198,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,75231,Single,Aurora,13770.98,Standard,2016,3,2016,6
3495,728228,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,77739,Single,Aurora,13776.74,Standard,2015,4,2016,6
3496,863459,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,50718,Divorced,Aurora,13780.49,Standard,2016,2,2016,6
3497,901461,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,63211,Single,Aurora,13798.48,Standard,2018,7,2016,6
3498,460894,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,80755,Divorced,Aurora,13840.16,Standard,2014,3,2016,6
3499,307032,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,102850,Married,Aurora,13862.1,Standard,2016,9,2017,5
3500,486909,Canada,Ontario,Toronto,M8Y 4K8,Male,College,79245,Single,Aurora,13864.38,Standard,2014,6,2018,9
3501,160740,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,52712,Married,Aurora,13869.93,Standard,2016,6,2016,6
3502,326028,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52712,Married,Aurora,13869.93,Standard,2018,7,2016,6
3503,573681,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,52712,Married,Aurora,13869.93,Standard,2016,7,2016,6
3504,912633,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245,Married,Nova,60556.19,2018 Promotion,2018,2,2016,6
3505,981195,Canada,Quebec,Montreal,H2Y 2W2,Male,Doctor,147712,Married,Aurora,13881.04,Standard,2014,8,2016,6
3506,333064,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,62863,Married,Aurora,13891.74,Standard,2015,9,2016,6
3507,290356,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79245,Single,Star,2150.91,2018 Promotion,2018,2,2018,10
3508,426223,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,69519,Married,Aurora,13897.39,Standard,2017,1,2016,6
3509,545410,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,78821,Divorced,Aurora,13918.53,Standard,2015,7,2018,5
3510,990218,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,97969,Divorced,Aurora,13955.57,Standard,2017,5,2016,6
3511,614000,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,48264,Married,Aurora,13989.85,Standard,2016,7,2016,6
3512,377444,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,67210,Married,Aurora,13995.69,Standard,2015,11,2017,7
3513,721406,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,67210,Married,Aurora,13995.69,Standard,2012,5,2016,6
3514,302258,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,58632,Married,Aurora,14010.53,Standard,2015,8,2016,6
3515,101487,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,91817,Married,Aurora,14024.36,Standard,2012,12,2016,6
3516,286636,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,91817,Married,Aurora,14024.36,Standard,2012,4,2016,6
3517,397934,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,91817,Married,Aurora,14024.36,Standard,2017,8,2016,6
3518,238342,Canada,British Columbia,Kelowna,V09 2E9,Male,College,79245,Single,Star,2179.43,2018 Promotion,2018,2,2016,6
3519,555118,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,91817,Married,Aurora,14024.36,Standard,2014,12,2016,6
3520,874267,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,91817,Married,Aurora,14024.36,Standard,2014,10,2016,6
3521,182235,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,74415,Married,Aurora,14031.7,Standard,2016,11,2016,6
3522,290620,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,74415,Married,Aurora,14031.7,Standard,2018,5,2016,6
3523,697393,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,98541,Married,Aurora,14031.7,Standard,2016,11,2018,3
3524,829316,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,50401,Single,Aurora,14065.3,Standard,2012,6,2016,6
3525,397099,Canada,Quebec,Montreal,H2Y 4R4,Male,College,79245,Single,Aurora,14084.49,Standard,2018,10,2016,6
3526,886439,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79245,Single,Aurora,14084.49,Standard,2016,12,2016,6
3527,161338,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,52635,Single,Aurora,14131.12,Standard,2013,5,2016,6
3528,688139,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245,Single,Star,2242.23,2018 Promotion,2018,4,2016,6
3529,966210,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,114838,Divorced,Star,2300.69,2018 Promotion,2018,4,2016,6
3530,728302,Canada,Ontario,Toronto,M8Y 4K8,Male,College,79245,Single,Aurora,14181.64,Standard,2015,9,2016,6
3531,148982,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245,Married,Star,2326.86,2018 Promotion,2018,4,2016,6
3532,929871,Canada,Ontario,London,M5B 3E4,Male,Bachelor,96431,Married,Aurora,14194.15,Standard,2018,6,2016,6
3533,645508,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,88792,Married,Aurora,14196.97,Standard,2018,5,2016,6
3534,116999,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,55066,Married,Aurora,14228.23,Standard,2014,12,2016,6
3535,631854,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,89017,Divorced,Aurora,14230.32,Standard,2014,6,2016,6
3536,762671,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245,Single,Aurora,14246.15,Standard,2017,9,2016,6
3537,969938,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245,Married,Aurora,14260.91,Standard,2012,7,2016,6
3538,290564,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Doctor,137529,Married,Aurora,14267.93,Standard,2017,5,2016,6
3539,217364,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,23136,Single,Star,2347.05,2018 Promotion,2018,4,2016,6
3540,999524,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245,Married,Aurora,14325.15,Standard,2015,5,2016,6
3541,478284,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62244,Married,Aurora,14333.92,Standard,2016,10,2017,6
3542,111573,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85487,Married,Aurora,14349.86,Standard,2014,5,2016,6
3543,975477,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85487,Married,Aurora,14349.86,Standard,2013,3,2016,6
3544,581513,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,83379,Married,Aurora,14376.55,Standard,2013,4,2016,6
3545,145322,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,70085,Married,Aurora,14382.56,Standard,2012,12,2016,6
3546,243005,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,79245,Single,Aurora,14428.87,Standard,2013,2,2016,6
3547,306400,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,231305,Married,Aurora,14432.75,Standard,2014,11,2016,6
3548,823590,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,231305,Married,Aurora,14432.75,Standard,2015,6,2016,6
3549,121139,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,76456,Married,Aurora,14435.67,Standard,2016,6,2016,6
3550,187835,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,76456,Married,Aurora,14435.67,Standard,2014,3,2016,1
3551,307623,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,76456,Married,Aurora,14435.67,Standard,2012,6,2016,6
3552,331697,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76456,Married,Aurora,14435.67,Standard,2014,4,2016,6
3553,719736,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,76456,Married,Aurora,14435.67,Standard,2014,4,2016,6
3554,656036,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,74679,Single,Aurora,14439.8,Standard,2016,5,2017,7
